2880.6727105125638,2874.2774031879317,2916.7903504740902,3005.616369548667,3012.7274195630866,3053.2320306640595,2954.5330198974957
2849.6532586523117,2938.428690645738,2878.6561140316453,2997.333545650202,2966.7817901972694,2985.3795887682936,3057.928551593655
2845.6431855166124,2937.855091199469,2856.2557989489596,2945.248829830564,2944.995074603465,3000.717079255431,2933.7539131439753
2767.6534949502143,2807.2747979726464,2916.023703195809,2857.1009769527723,2943.3326392882236,3084.0495921580164,2949.5625592826404
2725.9487543080145,2808.7530030693447,2916.79808248054,2977.4392297279865,2944.773348123558,3040.9600660906085,2912.6303798612485
2865.2301781119795,2801.4032784175615,2963.808326077728,3058.49879419423,2976.931847636345,3089.843931942089,3064.791956829548
2826.217860823079,2722.3265734492156,2927.3237877750894,3007.6499055451495,2874.650433787382,2903.583864192989,2949.9416850896973
2822.9329475017707,2852.5655041341274,2878.849666390891,2940.947300549589,2907.8979642908234,2820.190054264126,2950.1218973296236
2705.5093447211516,2761.1689520748323,2913.031953073571,2856.4634327551194,3005.2597503807565,3031.2554838894685,2892.0767341320843
2762.5420625559077,2795.4668343744265,2860.639580399207,3037.7903391286386,2963.3681145531164,2898.4149327854284,3034.566765866965
2934.9596870540363,2818.2322414670725,2976.4682539036653,2992.1072462668435,2945.607639563638,2977.795285890309,2943.228929678993
2747.673427809966,2800.106220887205,2914.0638408096147,2868.6949281408124,2942.403524909384,2914.167155933198,2943.5486609481695
2713.846775196546,2755.2137976618915,2837.4513693860395,3047.1149606627655,2964.7827436321577,2933.749801105046,3010.2001482085093
2872.7943288757265,2850.8198917955638,2883.405568551692,2935.722424470897,2985.7373257086115,3032.2102626160076,2929.551393373404
2769.150680056653,2921.094457619744,2971.2487070375196,2969.7386028226756,2956.2484543928276,2968.2582617347125,2864.4569110279917
2866.8226808876475,2801.955625385143,2882.713012617384,2926.9992006369107,2927.73760528591,3105.7125353877304,2969.256095311111
2842.885293342605,2927.352116041054,2835.2273188795098,2891.490303128707,3080.80392988627,2997.841263882198,3007.4059619013624
2742.4697949811302,2822.2584593563897,2914.6296823331154,2901.4243079996613,2889.454085560437,2946.850188572231,2936.092730742512
2770.9136230095683,2820.8343054329443,2881.0300387270136,3039.8233421936375,2939.0948197497537,3038.4931326714955,3044.3143183632683
2930.938061273117,2810.6344830332405,2919.3543005060124,2919.168590678939,2959.211246511689,2930.7204391432992,2856.038890345607
2796.547955096679,2775.4435090642637,2908.8867212995933,2931.085132220306,2857.063314197249,2906.831752085628,2949.830385387951
2934.7492042476215,2784.683092809118,2881.830206246785,2915.6896564440904,2996.8808096685643,3028.025462267714,2955.93598096224
2903.8356278855936,2751.0686768994965,2963.495094184523,2885.200254716381,2962.7896918873507,2953.8897562304132,2927.4639892925434
2723.160262423555,2868.442905504011,2845.827566996762,2965.4733487765707,3000.0419226937393,2920.4170801869814,2845.550032177399
2706.637143514794,2832.2381812713147,2845.129554920393,2958.60327669444,2902.763621623446,3029.6089987294845,3056.9520644321883
2723.1768578046226,2877.287946337436,2851.791277225857,3088.678086371504,2970.4514380208043,2961.0483937887125,2918.4338866080593
2793.3597821921885,2878.8854501207047,2835.7856500093267,2933.4471021024638,2877.192907091396,2921.07957411815,2956.578237581326
2696.1359025272654,2716.3724840409454,2874.2652525635526,2984.610760281097,2964.1317471402726,2957.732336672767,2972.714255037318
2774.224263140087,2769.270710680873,2889.951272801695,2981.0864584192586,2911.7724213134998,3021.66879522617,2925.3289528304163
2769.933083475747,2795.160753820355,2901.3077268280676,3035.8823503042963,2901.1603284318853,2836.6319401705923,2800.4959103420147
2722.8917620191537,2803.011078552083,2981.1535980366784,2952.1656074628995,2992.2673892518264,2926.0535910210647,2856.624166138338
2763.243154097808,2805.07500422818,2977.5514129087333,2930.671420163585,2983.782478556782,2884.5339500461455,2992.5736479751895
2773.5350303209,2783.018720003897,2887.915232701308,2896.1328817515623,3020.633695861909,2944.7304806936063,2911.9005397265723
2794.323697654139,2915.4036170999975,3030.3794397449365,2936.398821547226,2928.963860692901,2912.4975706310292,2914.914400846772
2721.49829286284,2783.8771958154975,2917.5030931302736,2967.074600903079,2923.449480209165,2935.9447846049347,3006.359273646524
2824.612511298443,2740.3209374614426,2835.5798888192394,2988.163867618714,2896.975473390465,3143.706406310762,2917.248648236497
2794.1664679564374,2799.4419531252083,2945.0012598194526,3009.2119374841486,3087.626713032819,3014.0816223016323,3065.09171741372
2910.0681707390568,2814.2721634528584,2898.0616940467053,2978.589845328262,3074.4934739797272,2931.9406510956433,3086.495409758765
2847.2928148354235,2730.5750784963134,2794.8587704716438,3042.742130618738,2973.314553538989,2943.179498233138,3056.6264506025564
2715.7471680428553,2848.851915929136,2916.7945461657005,2904.174271796139,2879.6024848946827,2893.393600330301,2992.1159815606475
2771.1751851608788,2809.455374447184,2799.730148751592,2917.9170831814686,2944.918276102007,2761.0451668290143,3003.6289572508713
2698.672572911854,2768.0313315852445,2907.073838679469,2966.564078849667,2900.8197042751467,3055.210179332626,2968.102015880013
2785.2476980344204,2810.812266760042,3133.1226721444423,2963.238455934911,3012.8687984986846,3018.814163407098,2947.075756920921
2844.072767878614,2821.5021632966814,2756.0237199983344,2940.6145368062876,2932.5965335847313,2930.0988353318658,2968.368509592808
2705.4846490872205,2839.0473694987572,2853.7674057411796,3064.0264759247193,2981.746205804222,2939.1752361516474,2980.913509571215
2776.002892244443,2706.033922810421,2931.09135094693,2972.6789668470274,3002.2883316932493,2997.2412650368174,2886.0267225166767
2807.092927439714,2902.2051553827873,2875.8452939530175,2818.652783405897,2963.2474123789566,3064.9371814120755,3021.904846635805
2703.4218752073994,2759.2434290486694,2852.5581889470136,3008.610348596325,3055.7541790661307,2906.937874041422,2985.19185396134
2683.6958169044315,2763.944422882636,2935.23144594691,3115.284992566832,2932.845194897939,2972.286349746648,3081.2785864763628
2965.156993751696,2847.3062430255945,2877.063120063881,3035.8295275765786,2846.8554524122283,2921.1333086699883,2811.633503952729
2719.0896441048944,2860.3016986584694,3013.645858781172,2952.1661787104913,2828.3888567788704,2909.917317663141,2992.093627242445
2814.488975743333,2723.278331711321,2883.628159276142,2989.3933651127186,2965.6537700969357,2971.1722084508,2957.4607464355545
2889.979988143811,2723.159112734232,3039.068709296396,3026.9837926078217,2847.6752872090588,2983.2154303892753,2968.621046331626
2806.1882248227694,2922.0416670620134,2918.5448195289628,2786.6066726947133,2790.664229666554,2843.581539237596,3039.7576663093946
2722.056693938213,2768.5150733840137,2871.7580194065345,2899.4067705859197,2913.823050089638,2984.5198347999926,2919.2816515585528
2829.446738340461,2795.414958580709,2883.852239054816,3106.5937283448543,2952.2895277409243,2944.9131367147997,2868.2688761351665
2851.858776350639,2830.2439963463394,2856.4283794571343,2968.4394533295813,2933.613486540299,2973.212163943148,2912.9908238587304
2877.2476897357933,2958.173796322021,2859.5504616348903,2970.317552491805,2943.4191926485823,3042.803031555611,3035.564520649758
2742.9697876123187,2787.5989997977913,2978.8093321690776,2974.1084327819,2853.9356899456766,2910.501345033235,2918.7357369228453
2831.892685345419,2903.2905741524282,2929.982300912072,2861.376782389705,3002.5782526426583,2936.4304806164755,3000.516407686533
2758.5926326496487,2943.9677986406027,2864.5201890844646,2939.7617190821243,3018.2882726405664,3013.3272602425436,3045.965359135025
2737.5840534408717,2741.5749013288787,2931.846863847623,2933.651887888013,2887.5975360092184,2980.8928282179772,2916.4850537243774
2867.6408340835565,2687.715214445229,2903.246766301634,2907.5356890720295,2995.035189786224,3104.5646599526135,2982.23438175028
2796.5827939193773,2773.5008121655,2857.7816997122445,3037.580838705781,2814.939013567163,2969.7979512661905,2984.9314831500483
2908.4978473639985,2754.5364129564136,2924.3963115008196,2913.997947278713,2970.1852665558577,3012.0766250188317,2989.1136081106756
2731.9186780631285,2929.2185416193824,2914.4432931209785,2976.2887167811214,3008.3915312779536,2948.458251588887,2934.7403601555193
2801.1201004240247,2906.717090664394,2909.002172422687,3059.865304064285,2897.3924123094107,2954.3314686033805,2997.165949978814
2704.0459800490603,2729.139670364296,2860.386014790967,2963.5507728513053,2992.074295086343,2960.441497665512,2924.6585474600024
2715.7513699442165,2829.0982907805565,2940.2433545011145,2955.9024835912296,2890.897943108226,2942.9480276199156,2926.383578743522
2824.266998408332,2776.850472126428,2864.8535820544657,2943.806441178769,2824.5046104792027,2900.4238067913934,2792.9573885617606
2936.4944822886114,2756.607959094824,2847.562467231435,2885.2387812002366,2837.559761769034,3009.1767300996125,2848.087218319228
2707.999170778005,2738.4809787368076,2902.682594119067,2881.1697985203173,3025.741608407285,2900.644543849099,2960.305971957572
2678.736597013925,2727.646318859571,2983.6330088907725,2966.2037548257877,2996.717179024705,2829.662702895222,2824.685596265326
2850.5197807782815,2953.8289633768104,2809.6883179116708,2916.3938306458444,2983.125144229827,2944.985488144198,2990.732069461334
2746.656538590345,2812.3861478912627,2869.7103359303146,3019.2496702124977,2914.689448677676,2982.352817726226,2870.9052614118436
2703.734907699889,2825.7207055166978,2979.626652342612,2963.7332760326176,2975.9156417357453,2908.287241123595,2951.270953748367
2815.104823916447,2782.4019133949573,2828.2359223306257,3015.5961668878435,2948.742213601031,2973.5153306233574,3034.4398072283525
2853.7756904174094,2847.461831215697,2930.709248587138,2877.274936601373,2947.983244621135,3034.839452494485,2883.6833454258667
2940.2153717699202,2902.8689929740126,2868.4770949849576,2877.791744844078,2984.523479615195,3001.768038862223,2977.8252602557677
2805.420107874836,2814.95360819529,2793.9423252869133,3078.4674314301274,2938.3126328526987,2873.0859474048443,3022.114989254546
2915.7210112701737,2846.43003234796,2898.0191785195752,3051.4746641910274,2996.5532118528567,2907.341282700938,2936.0340483463865
2723.4596759292467,2716.517262966565,2886.917945998127,2935.1929596341993,3012.8542497300423,3042.924157298862,3123.9207986494685
2931.345574613546,2901.463260313827,2845.3793215814353,2884.477596823495,2850.026178271558,2977.539425331774,3020.909580545583
2785.254736550624,2775.031540682396,2901.1538908325906,2922.5994919980767,3045.9153704235155,3035.726810147608,2894.786503694358
2801.5110332438876,2934.149618851772,2880.3938328686572,3022.5604779471105,3070.2953068580637,3003.9094011147504,3030.360684319934
2832.6228137960934,2780.0201761317817,2860.462906405735,2939.9786091948617,2828.436381683268,3023.7991075078808,2998.742445483943
2813.4869671471124,2786.0836007221965,2807.8409493155564,2953.169408794729,3038.4303519853715,2838.1948036102795,2922.562589075754
2724.436606555346,2949.2930463797074,2882.0477932126573,2963.699438065009,2990.9081728847295,2970.767857612244,3046.6314429510485
2955.762794850497,2720.07740492231,2920.980749534151,2985.316318662813,2936.097654240967,2972.747111769364,2947.5688949541304
2912.602705681125,2717.523798702481,2788.4870833988366,2967.7522837186916,3012.770867023464,3013.0684871835756,2887.1913984955386
2756.2173576496943,2719.780807223603,2981.066455182484,2973.559037411144,2925.6563155207455,2913.008410612984,2971.7031805961883
2776.1427478393653,2817.67843850243,2836.9312937769464,2971.8509085330993,3056.3281025817555,2831.6373732591996,2889.110674086973
2828.5813598034783,2757.699292801685,2873.8554484738884,2937.034693214293,2943.112251154883,2898.526985931989,2835.049052048487
2772.319099820597,2781.0912933844825,2962.28184158867,2968.383358269744,2949.8803141498556,2981.355135444303,2918.0107763018927
2808.8279539067903,2872.1532048539816,2897.3769080404672,2926.754660530696,2928.6843278782803,3097.5103229010238,2944.2136737066353
2742.8599040143886,2866.4781424699327,2904.6783500067286,2986.13326351109,3057.7801412614986,3097.1730629287654,2858.6485261673697
2805.1168174116415,2724.757876353754,2892.157542790405,2865.073006351926,3002.8059658379843,2940.7013634675977,2850.4442876615294
2880.8511898544066,2811.6182966906617,2862.5333094175985,3020.8702356701633,2928.493888625037,2945.7872825830327,2969.390076454607
2781.468209717304,2914.5109767801655,2864.531981230504,3001.838247381567,2966.539717085033,3004.198707745379,2998.8533082096674
2811.580037365937,2862.777385808075,2908.1923177255467,2951.2712796014657,2890.6895079423325,2920.9359917900174,2900.2744647584227
2735.612376463756,2821.416648340066,2905.6354956277028,2997.664090751855,2935.5238998404884,2971.9645253281915,2979.113554442726
2789.438698184593,2831.965910112688,2985.5903280583784,2980.8781885197723,2937.2045638449135,2962.183646507647,2900.6717227246822
2766.1021597312547,2749.913089149832,2941.7891088056394,2951.950219675681,3027.824013209261,3099.68881272739,2950.134945338764
2731.171327556522,2730.7083694061043,2956.7737922912747,2892.529384406529,2950.560797470258,3005.8867202416773,2959.629668266173
2969.3668283003976,2772.6668674110115,2883.9436709522606,2872.9997343956416,3012.340199100423,2975.907281489838,2950.165492059076
2721.5138073887506,2716.1521206507186,2849.1610481238304,3007.893025906058,3031.2013483988276,2786.2340135568143,3023.6209470123295
2733.851627476814,2682.3041293394067,2826.063135020125,2921.409167510107,2871.4848238403024,2844.483194110808,2904.150752934921
2847.805256431845,2866.4382210333574,2888.5645851067184,2948.053098041136,2996.3802175526807,3058.7108799462267,2985.6361937437487
2749.096859910468,2787.0828576980184,2919.1925798335938,3008.175073198893,2953.791031809138,3043.8515823414214,2818.9264782194996
2811.211348956725,2700.481124308579,2978.708452911844,2964.968455747235,3035.746420320887,2933.1606206685115,2959.3382274031032
2699.991860536307,2942.910753241912,2857.0183710922333,2948.878506497676,2874.196528691985,2934.296212976328,2962.266603955559
2843.1740501338004,2836.1475325090564,2942.6303088000004,2798.9042008920164,2858.589741826716,2979.7926524031955,2893.9764661548675
2760.2752368718625,2894.25860410629,2908.9005554686837,2890.4362621725713,2958.360712100443,3009.1493817923692,2996.556849469826
2765.943952300759,2818.6211066407845,2795.476152753879,2947.7035260484195,2897.161461406379,2982.588534913579,2878.719997100075
2848.1546138413496,2824.381917240944,2812.9099017010576,2966.970405201422,3040.381355627112,2898.8243700573485,2922.234303818693
2726.1588435403055,2829.9604806917446,2901.527242685467,2866.563835548667,2983.989198785207,2909.8597442920513,2954.0392203736856
2731.242347565246,2752.169243125877,2803.2927978160196,3068.440730801164,2967.029429889058,3044.4345712282566,3005.4572031037337
2840.7853387398536,2736.5273531555986,2939.9922005228764,2954.4417297148657,2960.4086098180887,2967.6706392582164,2985.7582323688916
2847.5298703480303,2719.8986816652973,2894.701496600821,2939.2627389360123,2996.593439725428,2963.419894065345,2965.0815831597974
2928.361509202215,2721.6090590419644,2868.451628020001,2960.431744457834,2971.1790197895475,2795.673022515051,2964.2795636211795
2756.2907322062733,2960.2932769165927,2976.523176703897,3047.268889347404,2944.45989535084,2800.594139932388,2958.438393607444
2811.217990723447,2817.1025057244965,3009.6219405037655,2959.7466636317067,2907.7155536750784,2930.0886663912893,2881.537841255642
2770.0757260294295,2772.892962968149,2910.889332341069,2997.720549865525,3074.3124908046825,3045.7477448850905,3020.682600898132
2768.986914486993,2838.841425538537,2957.101201496492,2969.0006597600122,2984.038727683182,3103.4595449783924,2935.257785477109
2782.5305616076325,2923.9063548467234,2894.4074116017355,3026.981630843419,3008.0555489320527,2982.4746319040346,2940.9166398397124
2881.2530066948707,2768.8217646084404,2848.6758848229388,2953.9969473748365,2996.8091618077456,2969.893047562652,3041.0576306876987
2877.27232562175,2829.52260049643,2912.0597666844324,3063.710066309419,2930.820487547977,2942.6569371294568,3003.1090392723136
